,City,Year,Company,Model,Variant,KM_Driven,No._of_Owners,Fuel_Type,Calculated_Score,Original_Price,Discount,On_Road_Price,Ex_Showroom_Price
236,Kolkata,2020,MARUTI,BALENO,ZETA PETROL 1.2,8861,1,Petrol,367000,721399,0,721399,711711
237,Kolkata,2020,MARUTI,S PRESSO,VXI,53958,1,Petrol,507000,469099,23000,446099,433557
238,Kolkata,2018,FORD,ECOSPORT,TITANIUM PLUS 1.5 TI VCT MT,25345,1,Petrol,370000,765599,0,765599,755911
239,Kolkata,2018,MARUTI,WAGON R 1.0,VXI,66528,1,Petrol,507000,434199,0,434199,424511
240,Kolkata,2020,MARUTI,DZIRE,ZXI Plus,15485,1,Petrol,474000,836999,67400,769599,759911
241,Kolkata,2017,HONDA,WR-V,1.2 i-VTEC VX MT,75368,1,Petrol,507000,635999,0,635999,626311
242,Kolkata,2020,MARUTI,ALTO,LXI,5557,1,Petrol,367000,406199,0,406199,396511
243,Kolkata,2020,SKODA,RAPID,STYLE 1.0TSI MT,20786,2,Petrol,715000,996899,40700,956199,944011
244,Kolkata,2018,HYUNDAI,XCENT,SX 1.2,44174,1,Petrol,507000,533299,0,533299,523611
245,Kolkata,2020,MARUTI,ALTO,VXI,11233,1,Petrol,367000,411599,20300,391299,378757
246,Kolkata,2019,MARUTI,ALTO 800,LXI,10225,2,Petrol,367000,352899,5300,347599,337911
247,Kolkata,2018,MARUTI,BALENO,DELTA 1.2 K12,24747,1,Petrol,169000,659099,40900,618199,608511
248,Kolkata,2018,MARUTI,BALENO,ZETA 1.2 K12,28969,1,Petrol,169000,693899,49300,644599,630701
249,Kolkata,2020,MARUTI,ALTO,VXI PLUS,53479,1,Petrol,507000,416099,0,416099,403557
250,Kolkata,2014,HYUNDAI,XCENT,SX 1.2 OPT,91259,1,Petrol,102000,345899,0,345899,336211
251,Kolkata,2014,HYUNDAI,XCENT,S 1.2,83419,1,Petrol,102000,370999,0,370999,357101
252,Kolkata,2017,MARUTI,WAGON R 1.0,VXI,55486,2,Petrol,507000,430199,0,430199,420511
253,Kolkata,2021,HYUNDAI,VENUE,1.0L Turbo GDI SX(O) MT,24432,1,Petrol,715000,1130899,107500,1023399,1013711
254,Kolkata,2015,MARUTI,WAGON R 1.0,VXI,48588,1,Petrol,181000,364999,0,364999,355311
255,Kolkata,2021,MAHINDRA,MARAZZO,M2 7STR,36089,1,Diesel,715000,1122099,35800,1086299,1074111
256,Kolkata,2019,MARUTI,ALTO 800,VXI,29001,2,Petrol,367000,365299,0,365299,352757
257,Kolkata,2019,MARUTI,ALTO 800,LXI,32334,1,Petrol,715000,352899,0,352899,343211
258,Kolkata,2020,MARUTI,ALTO,VXI,13046,2,Petrol,367000,402999,17000,385999,376311
259,Kolkata,2018,MARUTI,BALENO,ZETA 1.2 K12,22772,1,Petrol,169000,723999,54400,669599,659911
260,Kolkata,2018,MARUTI,ALTO 800,LXI,70121,1,Petrol,507000,321899,14300,307599,295057
261,Kolkata,2018,MARUTI,ALTO 800,LXI,20314,1,Petrol,468000,336699,0,336699,327011
262,Kolkata,2018,MARUTI,ALTO 800,LXI,20926,1,Petrol,468000,339599,25700,313899,301357
263,Kolkata,2020,MAHINDRA,KUV 100 NXT,K6+ 6 STR,60094,2,Petrol,715000,556299,23300,532999,523311
264,Kolkata,2019,MARUTI,S PRESSO,VXI PLUS,20948,2,Petrol,367000,456899,52500,404399,391857
265,Kolkata,2018,MARUTI,ALTO K10,VXI (O) AMT,44199,1,Petrol,507000,401199,17300,383899,374211
266,Kolkata,2020,MARUTI,ALTO,LXI,32005,1,Petrol,507000,344999,15000,329999,317457
267,Kolkata,2020,MARUTI,ALTO,LXI,26856,1,Petrol,507000,385599,16400,369199,359511
268,Kolkata,2011,HONDA,CITY,S MT PETROL,41027,1,Petrol,72000,292799,0,292799,278901
269,Kolkata,2013,MARUTI,ALTO 800,LXI,19228,1,Petrol,181000,211999,0,211999,202311
270,Kolkata,2020,TATA,TIAGO,XT 1.2 REVOTRON,10118,1,Petrol,367000,523499,5100,518399,508711
271,Kolkata,2016,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,18462,1,Petrol,181000,423699,19800,403899,390001
272,Kolkata,2015,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,49350,1,Petrol,181000,374699,8100,366599,356911
273,Kolkata,2016,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,25557,1,Petrol,181000,417699,0,417699,408011
274,Kolkata,2015,HONDA,AMAZE,1.2 EXMT I VTEC,16443,2,Petrol,140000,335199,0,335199,325511
275,Kolkata,2018,FORD,ECOSPORT,1.5 TITANIUM TI VCT,38498,1,Petrol,169000,751999,0,751999,742311
276,Kolkata,2013,HYUNDAI,NEW ELANTRA,S 1.8 MT,44869,2,Petrol,181000,425199,5000,420199,408011
277,Kolkata,2013,HYUNDAI,I20,MAGNA O 1.2,69785,1,Petrol,181000,278499,0,278499,268811
278,Kolkata,2021,RENAULT,KWID,RXL,3863,1,Petrol,367000,467199,41400,425799,416111
279,Kolkata,2013,MARUTI,SWIFT DZIRE,VXI 1.2 BS IV,105554,1,Petrol,2565,343699,55000,288699,274801
280,Indore,2013,MARUTI,ALTO K10,LXI,39983,1,Petrol,140000,240399,0,240399,230711
281,Indore,2013,MARUTI,A STAR,VXI,37789,1,Petrol,140000,273099,0,273099,260911
282,Indore,2020,HYUNDAI,AURA,S 1.2 Kappa MT,4799,1,Petrol,367000,678099,0,678099,664201
283,Indore,2020,HYUNDAI,ELITE I20,1.2 MAGNA PLUS VTVT,7583,2,Petrol,367000,657199,10000,647199,637511
284,Indore,2021,MARUTI,SWIFT,VXI,15905,1,Petrol,715000,716899,23700,693199,683511
285,Indore,2021,MARUTI,SWIFT,ZXI,20624,1,Petrol,715000,756599,8200,748399,734501
286,Indore,2019,MARUTI,SWIFT,VXI,57877,1,Petrol,715000,607499,5200,602299,588401
287,Indore,2016,RENAULT,KWID,RXL,13978,1,Petrol,140000,315199,0,315199,302657
288,Indore,2021,MG,HECTOR,SHARP DCT PETROL,4025,1,Petrol,474000,1769499,176100,1593399,1583711
289,Indore,2017,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,63873,1,Petrol,507000,452299,41800,410499,396601
290,Indore,2019,MARUTI,ALTO,LXI,3308,1,Petrol,474000,356499,5000,351499,341811
291,Indore,2018,MARUTI,SWIFT,LXI,16072,1,Petrol,370000,562199,0,562199,548301
292,Indore,2016,MARUTI,CELERIO,VXI AMT,59919,1,Petrol,140000,429099,0,429099,416557
293,Indore,2016,HYUNDAI,GRAND I10,MAGNA 1.2 VTVT,32783,1,Petrol,181000,411499,0,411499,397601
294,Indore,2020,MARUTI,BALENO,DELTA PETROL 1.2,10902,1,Petrol,474000,666599,0,666599,652701
295,Indore,2019,HONDA,AMAZE,1.2 V CVT I VTEC,22139,2,Petrol,474000,646999,15300,631699,617801
296,Indore,2018,VOLKSWAGEN,POLO,COMFORTLINE 1.0 PETROL,57633,1,Petrol,507000,522399,0,522399,512711
297,Indore,2018,MAHINDRA,XUV500,W11 (O),88895,1,Diesel,715000,1596899,0,1596899,1587211
298,Indore,2019,HYUNDAI,ELITE I20,1.2 MAGNA PLUS VTVT,23562,1,Petrol,367000,651899,14300,637599,627911
299,Indore,2011,MARUTI,WAGON R 1.0,VXI,57780,1,Petrol,72000,288999,7700,281299,268757
300,Indore,2014,MARUTI,SWIFT,VDI,84389,1,Diesel,181000,447699,0,447699,438011
301,Indore,2017,MARUTI,SWIFT,LXI OPT,65710,1,Petrol,315000,476499,0,476499,462601
302,Indore,2018,HONDA,CITY,S MT PETROL,69379,1,Petrol,715000,708499,88100,620399,606501
303,Indore,2018,SKODA,OCTAVIA,STYLE 2.0 TDI MT,95537,1,Diesel,715000,1492199,23300,1468899,1455001
304,Indore,2018,MARUTI,VITARA BREZZA,ZDI PLUS,93556,1,Diesel,507000,906399,0,906399,892501
305,Indore,2013,MARUTI,SWIFT,VDI,73762,1,Diesel,181000,446599,0,446599,432701
306,Indore,2017,HONDA,BRIO,1.2 S MT I VTEC,41797,2,Petrol,169000,414799,42400,372399,358501
307,Indore,2017,HYUNDAI,XCENT,E PLUS CRDI,64256,1,Diesel,507000,467999,0,467999,454101
308,Indore,2015,HYUNDAI,EON,ERA PLUS,62917,1,Petrol,140000,297899,0,297899,288211
309,Indore,2017,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,41418,1,Petrol,169000,476799,24000,452799,438901
310,Indore,2021,MG,HECTOR,SHARP DCT PETROL,16131,1,Petrol,715000,1764699,44300,1720399,1710711
311,Indore,2016,MAHINDRA,KUV100,K8 5 STR,28442,1,Petrol,181000,471399,0,471399,461711
312,Indore,2020,HYUNDAI,ELITE I20,1.2 SPORTS PLUS VTVT,43637,1,Petrol,715000,756199,0,756199,746511
313,Indore,2017,MAHINDRA,KUV100,K4 D 5 STR,39258,2,Diesel,140000,390099,0,390099,376201
314,Indore,2021,TATA,HARRIER,XZ +,32514,1,Diesel,715000,1889799,97100,1792699,1783011
315,Indore,2017,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,21085,1,Petrol,169000,476099,0,476099,462201
316,Indore,2016,TATA,TIAGO,XZ 1.2 REVOTRON,68281,1,Petrol,468000,441199,0,441199,431511
317,Indore,2016,HYUNDAI,EON,ERA PLUS,61372,1,Petrol,468000,317099,5000,312099,299557
318,Indore,2016,MARUTI,ALTO K10,VXI AMT,31916,2,Petrol,181000,332999,5500,327499,314957
319,Indore,2019,HYUNDAI,NEW SANTRO,1.1 MAGNA MT,18754,1,Petrol,367000,486899,9350,477549,463651
320,Indore,2017,RENAULT,KWID,1.0 RXT,62204,1,Petrol,468000,338899,0,338899,326357
321,Indore,2015,HYUNDAI,GRAND I10,MAGNA 1.2 VTVT,83840,1,Petrol,102000,400699,0,400699,391011
322,Indore,2022,TOYOTA,GLANZA,G MT PETROL,12575,1,Petrol,715000,915299,0,915299,905611
323,Indore,2020,RENAULT,TRIBER,RXZ AT,25269,2,Petrol,507000,718999,14500,704499,694811
324,Indore,2019,HONDA,CITY,ZX MT PETROL,20059,1,Petrol,367000,1075599,42100,1033499,1019601
325,Indore,2018,RENAULT,KWID,RXT,43135,2,Petrol,468000,367199,0,367199,357511
326,Indore,2018,MARUTI,BALENO,DELTA 1.2 K12,41498,2,Petrol,507000,558199,48000,510199,496301
327,Indore,2017,HONDA,AMAZE,1.2 SMT I VTEC,57801,1,Petrol,507000,519499,0,519499,509811
328,Indore,2019,HONDA,CITY,VX MT PETROL,26346,1,Petrol,474000,940299,27900,912399,898501
329,Indore,2021,HYUNDAI,NEW I20,SPORTZ 1.2 MT,5072,1,Petrol,474000,866399,25000,841399,827501
330,Indore,2015,MARUTI,BALENO,ALPHA 1.2 K12,89353,1,Petrol,102000,567399,0,567399,553501
331,Indore,2019,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,47353,1,Petrol,315000,510199,0,510199,496301
332,Indore,2019,MARUTI,NEW  WAGON-R,VXI (O) 1.2L,55493,1,Petrol,507000,568299,30000,538299,528611
333,Indore,2019,TATA,HARRIER,XZ 2.0L Kryotec,73794,1,Diesel,715000,1562299,20200,1542099,1532411
334,Indore,2017,MARUTI,CIAZ,ALPHA 1.4 VVT,24261,1,Petrol,169000,728499,0,728499,714601
335,Indore,2017,TATA,TIAGO,XT 1.2 REVOTRON,26182,1,Petrol,169000,430899,0,430899,421211
336,Indore,2018,HYUNDAI,ELITE I20,Magna Executive 1.2,45615,2,Petrol,507000,571699,21800,549899,536001
337,Indore,2014,HYUNDAI,XCENT,S 1.2,74453,2,Petrol,140000,423499,0,423499,409601
338,Indore,2021,HYUNDAI,NEW I20,SPORTZ 1.2 MT,8456,1,Petrol,367000,866399,6900,859499,849811
339,Indore,2021,TATA,ALTROZ,XZ 1.2,25279,1,Petrol,507000,817199,0,817199,807511
340,Indore,2018,FORD,ECOSPORT,1.5 TITANIUM TI VCT,24680,1,Petrol,169000,732799,0,732799,718901
341,Indore,2017,HYUNDAI,EON,ERA PLUS,67725,1,Petrol,468000,337099,0,337099,324557
342,Indore,2017,HYUNDAI,EON,ERA PLUS,42887,1,Petrol,169000,337099,0,337099,327411
343,Indore,2018,HONDA,AMAZE,1.2 SMT I VTEC,32284,3,Petrol,370000,582799,12800,569999,556101
344,Indore,2020,HYUNDAI,GRAND I10 NIOS,MAGNA 1.2 MT,30010,1,Petrol,507000,627799,18950,608849,599161
345,Indore,2018,HYUNDAI,GRAND I10,MAGNA 1.2 VTVT,46674,1,Petrol,507000,546799,0,546799,537111
346,Indore,2021,MARUTI,BALENO,DELTA 1.2 K12,42962,1,Petrol,507000,735799,23600,712199,702511
347,Indore,2018,MARUTI,IGNIS,SIGMA 1.2 K12,50507,2,Petrol,315000,477999,21200,456799,442901
348,Indore,2019,KIA,SELTOS,GTX 1.4 GDI AT PETROL,22042,1,Petrol,367000,1571499,151700,1419799,1405901
349,Indore,2018,MARUTI,WAGON R 1.0,VXI,37518,1,Petrol,169000,449599,0,449599,439911
350,Indore,2021,HONDA,WR-V,1.2 i-VTEC VX MT,22329,1,Petrol,715000,983199,40200,942999,929101
351,Indore,2020,MARUTI,IGNIS,SIGMA 1.2 K12,33031,1,Petrol,507000,507999,32300,475699,461801
352,Indore,2018,HYUNDAI,EON,ERA PLUS,40674,2,Petrol,507000,357849,32950,324899,312357
353,Indore,2018,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,69765,2,Petrol,507000,543299,0,543299,529401
354,Indore,2016,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,38309,1,Petrol,181000,504699,0,504699,495011
355,Indore,2019,MARUTI,BALENO,ZETA 1.2 K12,42941,2,Petrol,507000,698399,6100,692299,682611
356,Indore,2020,MARUTI,S PRESSO,VXI PLUS,30706,1,Petrol,507000,447399,0,447399,434857
357,Indore,2020,HYUNDAI,VENUE,S MT 1.2 KAPPA,19978,1,Petrol,367000,770999,11800,759199,749511
358,Indore,2021,MARUTI,ALTO,LXI,3729,1,Petrol,367000,430399,21000,409399,396857
359,Indore,2020,JEEP,COMPASS,1.4 LIMITED PLUS AT,14942,1,Petrol,474000,2012499,0,2012499,2002811
360,Indore,2018,MARUTI,BALENO,DELTA 1.2 K12,47282,1,Petrol,507000,626499,28400,598099,584201
361,Indore,2022,HYUNDAI,NEW SANTRO,1.1 ERA EXICUTIVE,8661,1,Petrol,474000,549099,0,549099,539411
362,Indore,2019,HYUNDAI,GRAND I10 NIOS,SPORTZ PETROL,13676,1,Petrol,367000,658099,0,658099,648411
363,Indore,2019,MARUTI,IGNIS,DELTA 1.2 K12,31732,1,Petrol,507000,538599,45200,493399,483711
364,Indore,2019,MARUTI,ALTO 800,LXI,38597,1,Petrol,169000,318499,14000,304499,291957
365,Indore,2019,MARUTI,ALTO K10,VXI,41057,1,Petrol,507000,429999,0,429999,417457
366,Indore,2019,MARUTI,IGNIS,DELTA 1.2 K12 AMT,7341,1,Petrol,367000,619299,15700,603599,589701
367,Indore,2017,RENAULT,KWID,CLIMBER 1.0 AT,21212,1,Petrol,169000,465699,6500,459199,449511
368,Indore,2018,MARUTI,IGNIS,SIGMA 1.2 K12,56217,1,Petrol,507000,493899,0,493899,484211
369,Indore,2019,HYUNDAI,GRAND I10 NIOS,Asta Petrol,21304,2,Petrol,367000,652499,27300,625199,611301
370,Indore,2019,MARUTI,IGNIS,DELTA 1.2 K12 AMT,34504,1,Petrol,507000,610999,7800,603199,589301
371,Indore,2018,TATA,TIAGO,XE 1.05 REVOTORQ,91528,1,Diesel,507000,406399,0,406399,396711
372,Indore,2019,HYUNDAI,CRETA,1.4 E PLUS CRDI,70737,2,Diesel,715000,1005499,5000,1000499,990811
373,Indore,2011,HYUNDAI,I10,SPORTZ 1.2 KAPPA2,79979,1,Petrol,72000,249199,0,249199,239511
374,Indore,2017,MARUTI,SWIFT,VXI,62046,1,Petrol,102000,482099,0,482099,468201
375,Indore,2010,MARUTI,ZEN ESTILO,VXI,77522,1,Petrol,72000,174299,0,174299,164611
376,Indore,2019,HYUNDAI,CRETA,1.4 E PLUS CRDI,94706,1,Diesel,715000,1000499,0,1000499,990811
377,Indore,2015,MARUTI,SWIFT DZIRE,VXI,27965,1,Petrol,520000,479299,0,479299,465401
378,Indore,2018,MAHINDRA,THAR,CRDE 4X4 BS IV,19659,2,Diesel,169000,783399,20200,763199,743792
379,Indore,2022,MARUTI,S CROSS,ALPHA 1.5 SMART HYBRID,2922,1,Petrol,474000,1167399,0,1167399,1157711
380,Indore,2014,MARUTI,SWIFT,VXI,59956,2,Petrol,140000,404399,7400,396999,383101
381,Indore,2017,MARUTI,IGNIS,ALPHA 1.2 K12,32813,1,Petrol,169000,558299,5000,553299,543611
382,Indore,2018,MARUTI,WAGON R 1.0,VXI,40633,1,Petrol,507000,484599,0,484599,474911
383,Indore,2011,MARUTI,ALTO,LX,20818,1,Petrol,72000,141399,0,141399,128857
384,Indore,2021,MARUTI,SWIFT,LXI,17650,1,Petrol,507000,621999,8800,613199,599301
385,Indore,2020,MAHINDRA,SCORPIO,S9,16382,1,Diesel,474000,1555199,66300,1488899,1469492
386,Indore,2020,RENAULT,KWID,RXL,11248,1,Petrol,474000,408099,10000,398099,388411
387,Indore,2014,HYUNDAI,I20,MAGNA O 1.4 CRDI,93435,2,Diesel,468000,409599,0,409599,395701
388,Indore,2018,HONDA,CITY,S MT PETROL,79044,1,Petrol,715000,678899,83600,595299,581401
389,Indore,2014,MARUTI,SWIFT DZIRE,VXI,31135,1,Petrol,181000,490299,5000,485299,475611
390,Indore,2020,RENAULT,TRIBER,1.0 RXL PETROL,36822,1,Petrol,715000,636299,60500,575799,563257
391,Indore,2021,MARUTI,ALTO,VXI,1902,1,Petrol,367000,458799,32700,426099,416411
392,Indore,2015,HYUNDAI,ELITE I20,SPORTZ 1.2,73802,1,Petrol,102000,540799,47000,493799,479901
393,Indore,2014,MARUTI,WAGON R 1.0,LXI,25616,1,Petrol,181000,358299,0,358299,345757
394,Indore,2020,MARUTI,EECO,5 STR WITH AC PLUSHTR,10483,1,Petrol,474000,504999,0,504999,491101
395,Indore,2018,HYUNDAI,VERNA,1.6 SX (O) CRDI MT,65249,2,Diesel,507000,983699,68900,914799,895392
396,Indore,2013,HYUNDAI,I20,MAGNA O 1.2,82195,1,Petrol,140000,380199,0,380199,370511
397,Indore,2018,MARUTI,DZIRE,LXI,65167,1,Petrol,715000,566999,0,566999,553101
398,Indore,2018,HYUNDAI,EON,ERA PLUS,38999,1,Petrol,468000,343499,39800,303699,291157
399,Indore,2018,HYUNDAI,VERNA,1.6 CRDI SX + AT,38762,1,Diesel,169000,1142099,102200,1039899,1020492
400,Indore,2018,HONDA,WR-V,1.2 i-VTEC S MT Edge Edition,70719,1,Petrol,715000,721699,59800,661899,648001
401,Indore,2020,MARUTI,ERTIGA,ZXI SMART HYBRID,19594,1,Petrol,367000,1108199,41700,1066499,1056811
402,Jaipur,2012,HYUNDAI,I10,MAGNA 1.2 KAPPA2,116147,2,Petrol,2416,290199,39000,251199,237301
403,Jaipur,2017,MARUTI,ERTIGA,ZDI SHVS,242614,1,Diesel,715000,842199,136000,706199,692301
404,Jaipur,2016,MARUTI,SWIFT,LXI OPT,90797,1,Petrol,715000,441099,5000,436099,426411
405,Jaipur,2022,RENAULT,KWID,1.0 RXT AT,202,1,Petrol,734000,651999,39700,612299,602611
406,Jaipur,2017,VOLKSWAGEN,POLO,HIGHLINE1.2L PETROL,52422,2,Petrol,507000,554099,0,554099,540201
407,Jaipur,2016,HYUNDAI,EON,ERA PLUS,38453,1,Petrol,362000,296599,0,296599,286911
408,Jaipur,2021,MARUTI,BALENO,ZETA 1.2 K12,38321,1,Petrol,918000,713799,14300,699499,689811
409,Jaipur,2018,RENAULT,KWID,1.0 RXT,45942,2,Petrol,630000,320999,0,320999,308457
410,Jaipur,2019,RENAULT,KWID,RXL,12427,1,Petrol,734000,429099,0,429099,419411
411,Jaipur,2012,HONDA,BRIO,1.2 S MT I VTEC,77735,1,Petrol,362000,281499,5000,276499,262601
412,Jaipur,2018,RENAULT,KWID,RXT,55408,1,Petrol,507000,337699,0,337699,325157
413,Jaipur,2015,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,42140,1,Petrol,362000,391999,7900,384099,374411
414,Jaipur,2018,RENAULT,KWID,1.0 RXT,75016,1,Petrol,507000,309599,0,309599,297057
415,Jaipur,2017,MARUTI,SWIFT,VXI,73582,1,Petrol,204000,491699,0,491699,482011
416,Jaipur,2018,TATA,TIAGO,XZ 1.2 REVOTRON,58840,1,Petrol,630000,452599,0,452599,442911
417,Jaipur,2022,MARUTI,CELERIO,ZXI+,8855,1,Petrol,734000,728799,46000,682799,670611
418,Jaipur,2019,HONDA,BRIO,1.2 S (O) MT IVTEC,28546,2,Petrol,338000,467699,0,467699,455511
419,Jaipur,2015,HYUNDAI,GRAND I10,ASTA 1.1 CRDI,75389,2,Diesel,204000,397399,20500,376899,367211
420,Jaipur,2018,RENAULT,KWID,RXL,31816,1,Petrol,338000,304599,0,304599,292057
421,Jaipur,2015,MAHINDRA,XUV500,W8 FWD,95615,2,Diesel,644000,771699,5000,766699,757011
422,Jaipur,2018,MARUTI,SWIFT,VXI,83770,1,Petrol,715000,597199,0,597199,583301
423,Jaipur,2017,RENAULT,KWID,RXT,17729,1,Petrol,468000,330199,6100,324099,311557
424,Jaipur,2017,MARUTI,SWIFT,VXI,66812,1,Petrol,507000,516799,0,516799,502901
425,Jaipur,2012,TOYOTA,INNOVA,2.5 GX 8 STR BS IV,202398,2,Diesel,715000,623199,106000,517199,497792
426,Jaipur,2014,HONDA,CITY,SV MT DIESEL,94426,2,Diesel,204000,475599,0,475599,465911
427,Jaipur,2021,MARUTI,NEW  WAGON-R,VXI 1.0,31540,1,Petrol,715000,587999,0,587999,578311
428,Jaipur,2019,HYUNDAI,NEW SANTRO,ERA 1.1,22156,2,Petrol,734000,449299,0,449299,435401
429,Jaipur,2014,MARUTI,SWIFT,VXI,53130,1,Petrol,280000,480599,21100,459499,449811
430,Jaipur,2018,MARUTI,CELERIO,ZXI,64299,1,Petrol,507000,488599,0,488599,478911
431,Jaipur,2017,HYUNDAI,GRAND I10,magna 1.2 crdi,59333,2,Diesel,507000,472299,0,472299,458401
432,Jaipur,2016,HONDA,JAZZ,VX  1.2,82175,2,Petrol,204000,612499,0,612499,598601
433,Jaipur,2022,MARUTI,CELERIO,VXI CNG,20858,1,Petrol + CNG,507000,765599,11700,753899,741357
434,Jaipur,2016,MARUTI,BALENO,DELTA 1.2 K12,84157,2,Petrol,204000,527299,6000,521299,511611
435,Jaipur,2020,MARUTI,NEW  WAGON-R,VXI 1.0,23364,1,Petrol,715000,578799,0,578799,569111
436,Jaipur,2019,HONDA,AMAZE,1.2 EMT I VTEC,18608,1,Petrol,948000,610799,0,610799,596901
437,Jaipur,2015,HONDA,BRIO,1.2 S MT I VTEC,52425,2,Petrol,362000,367699,14400,353299,343611
438,Jaipur,2020,MARUTI,NEW  WAGON-R,VXI 1.0,12899,1,Petrol,948000,581999,5000,576999,567311
439,Jaipur,2020,MARUTI,NEW  WAGON-R,VXI 1.0,32385,1,Petrol,715000,568199,0,568199,556011
440,Jaipur,2019,MARUTI,NEW  WAGON-R,VXI 1.0,17660,1,Petrol,948000,550299,0,550299,538111
441,Jaipur,2021,MG,HECTOR,SUPER HYBRID PETROL MT,7297,1,Petrol,948000,1548799,20100,1528699,1519011
442,Jaipur,2014,HONDA,CITY,VX MT PETROL,52547,1,Petrol,362000,668899,0,668899,655001
443,Jaipur,2012,SKODA,RAPID,ELEGANCE 1.6 TDI MT,90900,2,Diesel,362000,290199,0,290199,270792
444,Jaipur,2019,TATA,HARRIER,XZ 2.0L Kryotec,43213,1,Diesel,507000,1631599,41900,1589699,1570292
445,Jaipur,2022,RENAULT,KIGER,RXZ 1.0 MT,5952,1,Petrol,948000,939699,5000,934699,925011
446,Jaipur,2018,MARUTI,WAGON R 1.0,VXI,68791,2,Petrol,507000,455099,25300,429799,417257
447,Jaipur,2018,MARUTI,CELERIO,ZXI,64535,2,Petrol,507000,488499,0,488499,475957
448,Jaipur,2022,MARUTI,CELERIO,ZXI,7867,1,Petrol,734000,670999,15100,655899,643711
449,Jaipur,2018,MARUTI,CELERIO,ZXI,56096,1,Petrol,507000,489499,0,489499,479811
450,Jaipur,2019,MARUTI,CELERIO,ZXI,16461,2,Petrol,948000,501299,0,501299,491611
451,Jaipur,2016,HONDA,BRIO,1.2 S MT I VTEC,67010,1,Petrol,362000,377399,9050,368349,354451
452,Jaipur,2017,HYUNDAI,GRAND I10,Sportz1.2 CRDI,71572,2,Diesel,507000,481299,0,481299,471611
453,Jaipur,2020,HYUNDAI,NEW SANTRO,ERA 1.1,5589,2,Petrol,948000,499299,0,499299,489611
454,Jaipur,2019,TATA,TIAGO NRG,PETROL AT,22889,2,Petrol,734000,643299,0,643299,631111
455,Jaipur,2019,TATA,HARRIER,XZ 2.0L Kryotec,35740,2,Diesel,507000,1435299,109800,1325499,1306092
456,Jaipur,2020,MARUTI,NEW  WAGON-R,VXI 1.0,52161,1,Petrol,715000,561299,0,561299,549111
457,Jaipur,2018,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,51922,1,Petrol,507000,512299,19200,493099,479201
458,Jaipur,2018,MARUTI,SWIFT,VXI AMT,36075,1,Petrol,338000,662099,0,662099,652411
459,Jaipur,2019,HYUNDAI,GRAND I10,MAGNA 1.2 KAPPA VTVT,15996,2,Petrol,734000,508199,0,508199,494301
460,Jaipur,2017,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,78081,1,Petrol,507000,504799,0,504799,490901
461,Jaipur,2018,MARUTI,WAGON R 1.0,VXI,7639,1,Petrol,338000,520999,27200,493799,484111
462,Jaipur,2018,MARUTI,CELERIO X,Zxi,53961,1,Petrol,507000,506999,19000,487999,475457
463,Jaipur,2014,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,44095,1,Petrol,280000,475499,0,475499,461601
464,Jaipur,2020,HYUNDAI,ELITE I20,1.2 MAGNA PLUS VTVT,55856,1,Petrol,715000,670699,0,670699,656801
465,Jaipur,2014,HYUNDAI,I10,SPORTZ 1.1 IRDE2,43678,1,Petrol,362000,359099,0,359099,349411
466,Jaipur,2017,HYUNDAI,CRETA,1.6 SX (O) CRDI,84850,1,Diesel,715000,1125599,8800,1116799,1107111
467,Jaipur,2020,HYUNDAI,GRAND I10 NIOS,MAGNA 1.2 MT,6505,1,Petrol,948000,640799,0,640799,626901
468,Jaipur,2018,MARUTI,BALENO,DELTA 1.2 K12,17476,2,Petrol,740000,640999,29200,611799,597901
469,Jaipur,2019,HYUNDAI,NEW SANTRO,1.1 MAGNA MT,37643,1,Petrol,507000,481899,15900,465999,452101
470,Jaipur,2018,MARUTI,CELERIO X,Zxi,32573,2,Petrol,338000,513099,0,513099,500557
471,Jaipur,2014,HYUNDAI,ELITE I20,ASTA 1.4 CRDI,98419,1,Diesel,204000,558599,0,558599,544701
472,Jaipur,2019,HYUNDAI,NEW SANTRO,1.1 MAGNA MT,38747,1,Petrol,507000,486699,0,486699,472801
473,Jaipur,2018,MARUTI,CELERIO X,Zxi,60649,1,Petrol,507000,508049,0,508049,495507
474,Jaipur,2019,HYUNDAI,GRAND I10,MAGNA 1.2 VTVT,61543,1,Petrol,507000,492299,5000,487299,477611
475,Jaipur,2020,MARUTI,BALENO,DELTA 1.2 K12,36998,1,Petrol,715000,743399,17900,725499,715811
